,id,user_location,date,text,hashtags,source,retweets,favorites,is_retweet
26334,1370319781954416640,India,2021-03-12 10:24:29,"#CoronavirusPandemic LIVE | #PfizerVaccine , #Moderna vaccines may greatly reduce risk of asymptomatic infection, s… https://t.co/H8pvY6kov1","['CoronavirusPandemic', 'PfizerVaccine', 'Moderna']",TweetDeck,2,8,False
185960,1436335405566074880,,2021-09-10 14:27:01,"Now that the #CovidVaccine is being mandated by law in the U.S., let's see what's in this thing. #Pfizer and… https://t.co/iJvTAN6zMY","['CovidVaccine', 'Pfizer']",Twitter Web App,0,0,False
80387,1397040458639941632,,2021-05-25 04:02:55,"#COVAXIN @ APOLLO JAYANAGAR-COVAXIN - 560011 for AGE 18+(Capacity: 126, Dose 1 - 0 Dose 2: 126 slots) on 25-05-2021",['COVAXIN'],cowin_vaccine_app,0,1,False
19312,1366911107131129856,,2021-03-03 00:39:38,@POTUS I got mine (1st dose @DollyParton #Moderna #vaccine #COVID19Vaccine #light) https://t.co/4IKqD4RTeH,"['Moderna', 'vaccine', 'COVID19Vaccine', 'light']",Twitter for iPhone,0,0,False
28338,1371279989849485312,Beijing,2021-03-15 02:00:01,"The first batch of #China-donated #Sinopharm #vaccines arrived in Libreville, the Gabonese capital on Mar. 12. Prim… https://t.co/mANmHikJs4","['China', 'Sinopharm', 'vaccines']",Twitter Web App,4,5,False
27792,1370374187592818695,Mumbai,2021-03-12 14:00:41,India has approved two vaccines—#Covaxin developed by Hyderabad-based @BharatBiotech &amp; #Covishield from the Oxford-… https://t.co/C6IFkywH1I,"['Covaxin', 'Covishield']",Twitter Web App,4,8,False
139099,1417468374251048960,Indonesia,2021-07-20 12:56:10,"SINOVAC 2x, positive covid last week, only asmonia, batuk pilek. Ga demam, ga sesak. So thankful to sinovac vaccine… https://t.co/7f182qGpgH",,Twitter for iPhone,64,235,False
28916,1371656664479326208,Mille Lacs National Wildlife Refuge,2021-03-16 02:56:47,@Maria_Hinojosa Me after my #FreedomShot 2nd dose of #Moderna last week https://t.co/qa2VLWG6hp,"['FreedomShot', 'Moderna']",Twitter Web App,0,0,False
56141,1380230109714640897,Algeria,2021-04-08 18:44:36,@0rf I Want it because it's russian Baby Lol #sputnikV🙌🙌,['sputnikV'],Twitter Web App,0,0,False
178325,1432871712232599552,,2021-09-01 01:03:32,getting my second jab #sinovac,['sinovac'],Twitter for Android,0,0,False
34260,1373345340368293891,"The South, USA",2021-03-20 18:46:59,@Mychell54 I got my #Moderna vaccine around 4:30 pm yesterday (I had concerns that I could have severe side effects… https://t.co/0OHsnnIH0Z,['Moderna'],Twitter for iPhone,0,1,False
129496,1416246338686046208,,2021-07-17 04:00:14,"[09:30:14] 411014, 20-07-2021, 191 dose2 at PMC P Apollo Clinic Vimanngr, #COVAXIN 1ST FLOOR NYATI MILLENIUM SOCIET… https://t.co/mgbcYx4IhZ",['COVAXIN'],Cowin Vaccination Availability,0,0,False
35977,1373944180146204679,"Bengaluru, India",2021-03-22 10:26:33,"This is what we are fighting about today, why is that when Hindus talk about meat or beef/cow , we automatically be… https://t.co/qcIQ90ZNCC",,Twitter for Android,1,2,False
132636,1414909509814956032,Global,2021-07-13 11:28:09,📄 @UNICEF has signed a long-term agreement with #Sinopharm for the supply of their #COVID19vaccine 💉 on behalf of… https://t.co/DSZBpGA2ZN,"['Sinopharm', 'COVID19vaccine']",Twitter for iPhone,0,2,False
150787,1421495019358199810,"Bengaluru, India",2021-07-31 15:36:37,"Pincode: 560066
COVAXIN - Dose 1: 100 slots

Age: 18  - 44 
Date: 02 Aug 2021
Fees: ₹1410
MANIPAL WHITEFIELD COVAXI… https://t.co/7uCAOe1JcN",,CowinAlertsBot,0,0,False
23320,1368211792942358530,India,2021-03-06 14:48:06,"Covaxin is well preferred over Covieshield, after people found positive who took Covishield! #Covaxin #Ocugen https://t.co/ybXWh7Sr4n","['Covaxin', 'Ocugen']",Twitter for Android,1,1,False
79134,1396754213661667332,,2021-05-24 09:05:29,US is doing exactly with Bharat @POTUS @JoeBiden as @NikkiHaley said blackmailing Bharat to buy their  inferior… https://t.co/Qs1ZbJluG8,,Twitter for iPhone,0,0,False
45684,1378132454028967939,The Entire Universe!,2021-04-02 23:49:16,@MattBlackhawk @VitalVegas Very interesting my arm really hurt the 2nd day ..3rd day is today its fine no rash at a… https://t.co/4rovqFJftf,,Twitter for Android,0,0,False
172702,1428996230911193088,"Manila, Philippines ",2021-08-21 08:23:45,"Day 525 of #Quarantine

First Dose Done ☑️💉

#EndCOVID19
#Resbakuna
#Sinovac 
#COVID19Vaccine
#QCProtektodo https://t.co/DRfS4VqGZZ","['Quarantine', 'EndCOVID19', 'Resbakuna', 'Sinovac', 'COVID19Vaccine', 'QCProtektodo']",Twitter for Android,0,2,False
53411,1381407441263468547,,2021-04-12 00:42:53,@NYGovCuomo It’s an experimental vaccine (not actually a vaccine by definition) that’s uses a never before approved… https://t.co/I4mYX9Jnzm,,Twitter for iPhone,0,0,False
65532,1384935345763102720,"Chennai, India",2021-04-21 18:21:31,Update on #Covaxin @vijayn201 @kawin_kumaran https://t.co/h70p1xnYFj,['Covaxin'],Twitter for iPhone,0,2,False
23744,1368635308569337856,Türkiye,2021-03-07 18:51:00,"Coronavirus worldwide: The number of confirmed cases reaches 117,168,063 #coronavirus #COVID19 #AstraZeneca… https://t.co/Z4C5xCaRQv","['coronavirus', 'COVID19', 'AstraZeneca']",TweetDeck,2,4,False
50970,1379077449619795975,"Toronto, Canada  and Worldwide",2021-04-05 14:24:20,@celliottability Moscow Russia everything is open business as usual. Ontario Canada is reporting 3041cases of… https://t.co/UHz8Y6FVZF,,Twitter for iPhone,0,0,False
146390,1420815869928562690,,2021-07-29 18:37:55,"[00:07:55] 421201, 31-07-2021, 177 dose1 at KDMCP CITY CARE MULTISP HOSP, #COVAXIN 101102 Manas Solitare Above Grea… https://t.co/ssP2w48xFM",['COVAXIN'],Cowin Vaccination Availability,0,0,False
132607,1415124212298227714,Sri Lanka,2021-07-14 01:41:18,Some people have shown reluctance to obtain the Chinese manufactured Sinopharm vaccine as it may hamper their plans… https://t.co/BQyswGaQQc,,Twitter Web App,0,9,False
211259,1450429994535047172,United Kingdom,2021-10-19 11:53:53,And green revolution head De Swaminathan 's daughter- Dr Swaminathan is number 2 or 3 in hierarchy at WHO but even… https://t.co/5pw8hbPUWQ,,Twitter for Android,0,0,False
200165,1445043072438444036,"Gaya, India",2021-10-04 15:08:10,"@BharatBiotech
@who
@doctorsoumya
@SuchitraElla

@MoHFW_INDIA

Who who remember 5 Oct about #covaxin veccine.",['covaxin'],Twitter for Android,0,0,False
110245,1407391875225423885,"Hyderabad, India",2021-06-22 17:35:45,"Read an article today that said #Pfizer and #Moderna are making its way to India soon. If this be the case, the vac… https://t.co/rTI6zsGfQm","['Pfizer', 'Moderna']",Twitter for Android,0,1,False
18214,1366513459089833998,"São Paulo, Brasil",2021-03-01 22:19:31,"https://t.co/jKrec33FFt DÊ LIKE
2021 Top 8 Vacinas
Brazil SFE Company

@NOVAVAX INC
@Moderna
@BioNTech SE… https://t.co/0pdiKWGUaE",,Etus Brasil,0,0,False
216297,1455931535106871300,India,2021-11-03 16:15:02,"Made-in-India vaccine approved, #WHO gives nod to #Covaxin for Emergency Use Listing after PM #Modi's push.
Boost t… https://t.co/yYque9A9Xp","['WHO', 'Covaxin', 'Modi']",TweetDeck,3,20,False
179340,1433070022557982724,South Bay - Cali,2021-09-01 14:11:33,"@KHONnews In her defense it was easier to spell than Fizr. #Pfizer #moderna 
Maderna","['Pfizer', 'moderna']",Twitter for iPad,0,0,False
195989,1442412178166796293,"Bengaluru, India",2021-09-27 08:53:56,"***************** FREE *****************

Pincode: 560037
COVAXIN - Dose 2: 30 slots

Age: 18 and above  (All Ages)… https://t.co/o8qgRvXKfc",,CowinAlertsBot,0,0,False
55873,1380664030063386625,,2021-04-09 23:28:50,@fespinolaprieto @sputnikvaccine These ridiculous ceremonies are part of the contract - it is needed for russian pr… https://t.co/NWZZsLnoaA,,Twitter Web App,0,0,False
186253,1437405051601838087,DelhiNCR ,2021-09-13 13:17:24,#COVAXIN is free of cost !!,['COVAXIN'],Twitter for Android,0,1,False
110073,1405668686040498178,,2021-06-17 23:28:25,"Well, we knew this would happen if #ChineseVaccine is used 😂. There is a reason we don't go for #Chinese, but that'… https://t.co/TG6i5Ja4Xh","['ChineseVaccine', 'Chinese']",Twitter for Android,0,0,False
152704,1421751021936775170,,2021-08-01 08:33:53,@appcsocialmedia @ImranKhanPTI @PakPMO Pakistani government should talk to  Saudi government and the Gulf countries… https://t.co/s3qOSniQSW,,Twitter for Android,0,0,False
39559,1375916672700317696,"Toronto, Canada  and Worldwide",2021-03-27 21:04:32,@celliottability Who is eating alone today because Doug Ford and Trudeau Toronto Ontario Canada forced you to stay… https://t.co/8YfxZ3sKXb,,Twitter for iPhone,1,0,False
122059,1410665574875623426,,2021-07-01 18:24:16,"[23:54:16] 400601, 02-07-2021, 23 dose1 at Isha Netralaya Hospital, #COVAXIN Municipal Corporation Prestige Precinc… https://t.co/Gy8PuETECm",['COVAXIN'],Cowin Vaccination Availability,0,0,False
83842,1397606787067547648,,2021-05-26 17:33:18,My sister and I are identical twins. I got the #PfizerVaccine and she got the #modernavaccine. Maybe we can compare… https://t.co/RECPu3lbXq,"['PfizerVaccine', 'modernavaccine']",Twitter for Android,0,10,False
20505,1367138719942270978,,2021-03-03 15:44:05,@SquawkStreet @CNBC @carlquintanilla @davidfaber @jimcramer Incredible whole segment on covid vaccines and not one… https://t.co/sxEjYj6eyU,,Twitter Web App,0,0,False
149867,1420261657549234180,"Lake House, Sri Lanka ",2021-07-28 05:55:41,"#SriLanka will receive another four million doses of #Sinopharm vaccines in the first week of August, the Sri Lanka… https://t.co/gXheSIx2Dy","['SriLanka', 'Sinopharm']",Twitter for Android,0,1,False
69555,1382373222436470785,"São Paulo, Brasil",2021-04-14 16:40:34,@sputnikvaccine #SputnikV #STFBrasil #BolsonaroTemRazao   Brazilian Supreme Court and Communists are trying to dest… https://t.co/VhWuNr712q,"['SputnikV', 'STFBrasil', 'BolsonaroTemRazao']",Twitter Web App,0,0,False
49962,1379513236836466698,United Kingdom,2021-04-06 19:16:00,"#oxfordastrazeneca jab trial for #children paused following cases of rare blood clots in adults. 
READ MORE:… https://t.co/JIhUrxzyS2","['oxfordastrazeneca', 'children']",Twitter Web App,0,0,False
134005,1414927044031488001,,2021-07-13 12:37:50,"As a great friend of the #UnitedStates and a clear supporter of German-American friendship, I am particularly happy… https://t.co/sHUfktRfm9",['UnitedStates'],Twitter Web App,0,0,False
90718,1399768840297496582,London,2021-06-01 16:44:32,Thank you @NHSuk - roll on dose 2! Xxx #vaccinated #COVID19 #Moderna https://t.co/fquiGfs25K,"['vaccinated', 'COVID19', 'Moderna']",Twitter Web App,0,11,False
124935,1410579332343365636,mumbai,2021-07-01 12:41:34,"All those politicians who are taking #SputnikV and #moderna ,When we have #COVISHIELD and #Covaxin . Just image if… https://t.co/NHL4uBuZFM","['SputnikV', 'moderna', 'COVISHIELD', 'Covaxin']",Twitter for iPhone,0,0,False
220301,1458114889415806978,,2021-11-09 16:50:54,"Moderna booster is no joke even with a half of the dose. My bones, joints, lymphatic nodes and muscle hurt and swol… https://t.co/xF80N8NMho",,Twitter for iPhone,0,0,False
20701,1367103641098747906,"Mumbai, India",2021-03-03 13:24:42,#Covaxin - Bharat Biotech's indigenously produced vaccine - has shown an efficacy of 81% against #COVID19 in its in… https://t.co/hiU2118e5j,"['Covaxin', 'COVID19']",Zoho Social,4,10,False
33872,1372888513918668804,,2021-03-19 12:31:43,@luizrmgarcia @sputnikvaccine @jensspahn @uniaoquimica @anvisa_oficial USA pressured Brazil to not get #SputnikV,['SputnikV'],Twitter Web App,0,1,False
841,1340081419729645568,,2020-12-18 23:48:02,The FDA said Thursday it was working with Pfizer to revise a fact sheet for recipients of the #PfizerBioNTech COVID… https://t.co/kLjeFn0d7L,['PfizerBioNTech'],Buffer,0,1,False
66185,1384828909884112898,,2021-04-21 11:18:35,"Failed Modi Government in indian history

#Nashik #BuildIndiaWithVaibhav #PBKSvsSRH #Radhe #RamNavami… https://t.co/E3m0BQJyar","['Nashik', 'BuildIndiaWithVaibhav', 'PBKSvsSRH', 'Radhe', 'RamNavami']",Twitter Web App,0,1,False
49635,1379861664644784130,"Twin Cities, MN",2021-04-07 18:20:32,"I'm going to have to drive 2 hours (one way), but y'all... I got lucky and am getting my first COVID-19 vaccine on… https://t.co/J4BGrNhBTz",,Twitter Web App,0,8,False
87000,1397917013616459777,,2021-05-27 14:06:02,If 1st dose Vaccination Covaxin Dose was walkin n on 13th April 2021 45yrs + so my 2nd dose should be through Cowin… https://t.co/Ltc35f0kwV,,Twitter for Android,0,0,False
55459,1381573852010975239,,2021-04-12 11:44:09,"#SputnikV
Like | Share |Subscribe
🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻
https://t.co/3NFSgBQuaz",['SputnikV'],Twitter for Android,0,0,False
187669,1435535951393013761,"Bengaluru, India",2021-09-08 09:30:16,"18-44 #URBAN #Bengaluru #CovidVaccine Availability for 08/09 at 03:00PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose… https://t.co/pxQzDnOeSz","['URBAN', 'Bengaluru', 'CovidVaccine', 'COVISHIELD']",VaxBlr,0,0,False
3247,1349170292086730757,"Memphis, TN",2021-01-13 01:43:58,"I received my booster shot (# 2) for the Pfizer/BioNTech vaccine today.

#PfizerBioNTech #PfizerVaccine https://t.co/NmxrnkjHPG","['PfizerBioNTech', 'PfizerVaccine']",Twitter for Android,0,4,False
129600,1416225760289775618,,2021-07-17 02:38:28,"560062, 
AGE 18+
2994-D1, 97-D2 slots,
#COVAXIN on 18-07-2021
@ SHANKAR SPECIALTY HOSPITAL(1410Rs) #BBMP","['COVAXIN', 'BBMP']",cowin_vaccine_app,0,0,False
150778,1421496181784338433,"Bengaluru, India",2021-07-31 15:41:14,"Pincode: 560070
COVAXIN - Dose 2: 100 slots

Age: 18 and above 
Date: 03 Aug 2021
Fees: ₹1410
NU HOSPITALS PADMANAB… https://t.co/r02qfhKZNn",,CowinAlertsBot,0,0,False
111677,1408673614698745857,"New Delhi, India",2021-06-26 06:28:56,"Bharat Biotech’s #Covaxin and Serum Institute of India’s #Covishield work against Alpha, Beta, Gamma and Delta… https://t.co/kPSeJTpksR","['Covaxin', 'Covishield']",Twitter Web App,0,3,False
62594,1384615859902054403,716,2021-04-20 21:12:00,"I did this primarily for the @BuffaloBills 
#CovidVaccine #Moderna #COVID19 https://t.co/jsWxA29fGs","['CovidVaccine', 'Moderna', 'COVID19']",Twitter for iPhone,2,70,False
126851,1415112827216351232,,2021-07-14 00:56:04,"[06:26:04] 400607, 17-07-2021, 37 dose2 at Isha Netralaya Hospital Thane, #COVAXIN Dosti Imperia Shop No. 2 Manpada… https://t.co/MhPzp2W0R1",['COVAXIN'],Cowin Vaccination Availability,0,0,False
3305,1349040246592131075,"California, USA",2021-01-12 17:07:13,Second dose of the Pfizer vaccine done! #PfizerCovidVaccine #PfizerBioNTech https://t.co/TQ3qVrsXC3,"['PfizerCovidVaccine', 'PfizerBioNTech']",Twitter for iPhone,0,8,False
133198,1414601679459307520,Dublin,2021-07-12 15:04:57,Chinese vaccine producers #Sinopharm &amp; #Sinovac reached agreements with @gavi to provide as many as 550 million dos… https://t.co/x1pcz28paK,"['Sinopharm', 'Sinovac']",Twitter Web App,1,5,False
84333,1397198145344442369,"Listowel, Ontario",2021-05-25 14:29:31,Moderna has said their COVID-19 vaccine is safe to be used on those aged 12 and up after findings on 3700 tests sho… https://t.co/nX0bu3FH6x,,Twitter Web App,0,0,False
185335,1437604455906570245,United State,2021-09-14 02:29:46,"Need 25%
visit https://t.co/llCemCL0Rx

#iPhone #Idaho #Apple #MetGala #Raiders #Peyton #WWERaw #tubbospace #grimes… https://t.co/wGGLAvZtP2","['iPhone', 'Idaho', 'Apple', 'MetGala', 'Raiders', 'Peyton', 'WWERaw', 'tubbospace', 'grimes']",Twitter Web App,0,0,False
26569,1370065193108185088,"Ontario, Canada",2021-03-11 17:32:51,"DISCLAIMER:  I'm no expert, but even with questions about whether the #COVID #vaccine eliminates #virustransmission… https://t.co/6PHEQXGcLW","['COVID', 'vaccine', 'virustransmission']",Twitter Web App,0,1,False
80840,1396706525394001921,,2021-05-24 05:55:59,"[11:25:59] 201304, 50 dose1 slots on 24-05-2021 at YATHARTH SUPERSPECIALITY, #COVAXIN PLOT NO 1 GEJHA ROAD LOTUS PA… https://t.co/yU46VFP83v",['COVAXIN'],Cowin Vaccination Availability,0,0,False
1187,1342046635828908033,UAE ,2020-12-24 09:57:06,"The #UAE is one of the first countries to register the #PfizerBioNTech vaccine.
#COVID19Vaccine 
#Vaccines 
🇦🇪👏👏👇👇 https://t.co/uT3oW5mZqE","['UAE', 'PfizerBioNTech', 'COVID19Vaccine', 'Vaccines']",Twitter Web App,0,0,False
66174,1384830119907311619,,2021-04-21 11:23:24,#Covaxin effective against double mutant strain found in India: ICMR study https://t.co/wlfQE18kH3 via @ETHealthWorld,['Covaxin'],Twitter for Android,0,0,False
181155,1432410539989340162,New Delhi,2021-08-30 18:31:00,"Health Minister @mansukhmandviya releases first commercial batch of #COVAXIN manufactured in Ankleshwar, #Gujarat… https://t.co/RFK4CSPnmg","['COVAXIN', 'Gujarat']",Twitter Web App,3,35,False
223383,1462856405367459842,,2021-11-22 18:52:00,"26-year-old mother's hands and feet rot away after #Sinovac #Vaccine 
#COVID19vaccines #NurembergTrialsForCovid… https://t.co/j24mdlucb3","['Sinovac', 'Vaccine', 'COVID19vaccines', 'NurembergTrialsForCovid']",TweetDeck,2,2,False
74100,1394937346852757507,NYC/BELGIUM,2021-05-19 08:45:54,"...And d only vaccine dt wll work agnst all dese is #NationalistVaccine &amp; #Covaxin 

@TimesNow @republic… https://t.co/uG8cwVuJ3T","['NationalistVaccine', 'Covaxin']",Twitter Web App,1,1,False
63247,1384172926774091785,New Jersey,2021-04-19 15:51:57,First jab today! #finally #Moderna #thanksPOTUS,"['finally', 'Moderna', 'thanksPOTUS']",Twitter Web App,0,0,False
145741,1420173211216465924,,2021-07-28 00:04:13,"[05:34:13] 411014, 28-07-2021, 89 dose2 at PMC P Apollo Clinic Kharadi, #COVAXIN Floor Cool Space Oppo Reliance Mar… https://t.co/6XTEE3Pzb5",['COVAXIN'],Cowin Vaccination Availability,0,0,False
101509,1403774210619629569,,2021-06-12 18:00:27,You ain't gotta get the #vaccine but you better keep that mfkin mask on in my presence 🙄🙄😳😳 #pfeizer #moderna… https://t.co/Myh7qlX22S,"['vaccine', 'pfeizer', 'moderna']",Instagram,0,0,False
179884,1432397249221439489,For a free 2-week trial click,2021-08-30 17:38:11,"$MRNA - U.S. FDA says #Moderna #COVID19 vaccine fact sheet updated

-postmarketing data demonstrate increased risks… https://t.co/zoBU27zAau","['Moderna', 'COVID19']",TweetDeck,1,1,False
3660,1350120969231327232,"Missouri, USA",2021-01-15 16:41:37,"There are 6.1 million plus #Missourians as of yesterday roughly 200,000 Missourians have received at least one dose… https://t.co/haUigggKOM",['Missourians'],Twitter for iPhone,0,0,False
200894,1445501182454099972,Argentina,2021-10-05 21:28:32,#SputnikV I’m still waiting news about WHO or EMA approval!,['SputnikV'],Twitter for iPhone,0,1,False
108370,1407317082589470721,,2021-06-22 12:38:33,"560076, 
AGE 18+
100-D1, 50-D2 slots,
#COVAXIN on 23-06-2021
@ Fortis Hospital BG ROAD P3(1200Rs) #BBMP","['COVAXIN', 'BBMP']",cowin_vaccine_app,0,0,False
